text,feature0,feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,feature10,category,stance
تشوفو اعداد الاصابات انخفضت لأقل النصف اي دوله استعملت اللقاح وقتا بيكون لقاح امن,0,0,0,0,0,0,0,1,0,1,0,3,1
السند يتلقى الجرعه الأولى لقاح كورونا,0,0,0,0,0,1,1,1,0,0,0,1,1
توفيه عامله صحيه برتغاليه يومين تلقيها لقاح كورونا شركه فايزر عانت سونيا اسيفيدو الموت المفاجئ يوم رأس السنه الجديده ساعه اخذها اللقاح عملت الأم البالغه العمر عام طب الأطفال مستشفى بورتو,0,0,0,0,0,1,0,1,1,0,0,0,-1
عبدالله بن زايد يدعو العاملين المنشآت التعليميه الى تلقي لقاح كورونا لدعم جهود الدوله السيطره الجائحه وام برق الإمارات,0,0,0,0,0,1,0,1,0,0,0,1,1
خادم الحرمين الشريفين الملك سلمان بن عبدالعزيز يتلقى الجرعه الأولى لقاح كورونا,0,0,0,0,0,1,1,1,0,0,0,1,1
بالتوجه شرقا طلع احسن اقوى منهن مليون لقاح,0,0,0,0,0,0,0,1,0,0,0,7,1
حكم صدر بحق شركه فايزر العام يومنا وقد مت بمبلغ مليار بتهم مختلفه تتراوح تعريض الصحه العامه للخطر الى اخفاء عوارض المنتج او الاحتيال لقاح امن,0,0,0,0,0,0,0,1,1,1,0,8,0
المشككون لقاح كورونا كانوا ينشرون خلطات علاجها بدايه الجائ حه وسنراهم صفوف الانتظار لأخذ اللقاح,0,0,0,0,0,1,0,1,0,0,0,7,1
تطعيم كورونا الأدويه النفسيه,0,0,0,0,0,1,0,0,0,0,1,9,0
فيديو متحدث اماره نجران حمله لقاح كورونا تهدف الى توعيه المجتمع بأهميه اخذ اللقاح وواقعه الآمن والحث مواصله الالتزام بالإجراءات الاحترازيه والتدابير الوقائيه كورونا,0,0,0,0,0,1,0,1,0,0,0,0,1
الملك عبد الله يتلقى لقاح كورونا اليوم الثاني حمله التطعيم الأردن لقاح الملك عبد الله كورونا كورونا كورونا,0,0,0,0,0,1,1,1,0,0,1,0,1
الحمد الله سخر قياده جعلت صحه الإنسان وسلامته اولا سخرت الميزانيه للصحه طبقت اجراءات احترازيه خص صت اماكن فحص مجانيه انشأت تطبيقات استشعار الوباء دعمت موظفي القطاع الخاص عالجت المواطن والمقيم مجانا وف رت اللقاح للجميع مجانا الملك يتلقي لقاح كورونا,0,0,0,0,0,1,0,1,0,0,0,7,1
صور رحله لقاح فايزر المانيا الى الأردن كورونا الأردن لقاح كورونا المملكه,0,0,0,0,0,1,0,1,1,0,0,0,1
عبد الله الكرم رئيس مجلس المديرين مدير عام هيئه المعرفه والتنميه البشريه بدبي يتلقى الجرعه الأولى لقاح فايزر بايونتيك ضمن حمله التطعيم تنفذها هيئه الصحه دبي وتوفر خلالها التطعيم للمواطنين والمقيمين مجانا,0,0,0,0,0,0,1,1,1,0,1,1,1
لماذا تتصدر اسرائيل القائمه كفاءه توزيع لقاحات كورونا اي دروس نتعلمها الأسباب السلسله القصيره التغريدات تمكنت خلال علاقاتها بشركات الأدويه الحصول كميه كبيره لقاح فايزر ويشاع انها دفعت سعر اعلى للحصول شحنه مبكره مليون جرعه,0,0,0,0,0,1,0,1,1,0,0,3,1
نقدم التهاني والتبريكات نجاح ابنه عنيزه الدكتوره ايمان المنصور انتاج لقاح كرونا سعودي التوثيق متداول ال,0,0,0,0,0,0,0,1,0,0,0,0,1
مستشار الرئيس يوجد عداله بتوزيع لقاح كورونا العالم وسأحصل توافره كورونا,0,0,0,0,0,1,0,1,0,0,0,0,1
الأمير بندر بن سلطان يتلقى الجرعه الأولى لقاح كورونا,0,0,0,0,0,1,1,1,0,0,0,1,1
اخذ لقاح كورونا يعتبر خدمه للوطن البعض يرى بأن اخذ اللقاح حريه شخصيه علاقه بخدمه الوطن الحريه الشخصيه اذا كانت مصلحه الوطن نتركها اجل الوطن لذلك اعتقد بأن اخذ اللقاح يعتبر خدمه للوطن للحد انتشار الوباء وحمايه المجتمع شو رايكم,0,0,0,0,0,1,0,1,0,0,0,0,1
تلقى زوجي ووالدتي لقاح كورونا التنظيم اكثر رائع احترافيه ودقه وبشاشه شكرا حكومتنا شكرا لوزاره الصحه انتم ايد امينه فتوقفوا القلق والتردد واتخذو القرار الصحيح لحمايه انفسكم وحمايه كبار السن عائلتكم لاتجعلوا الفيروس ينتصر ان تمكن العلم التوصل للقاح مضاد,0,0,0,1,0,1,0,1,0,0,0,7,1
صور سمو امير منطقه المدينه المنوره فيصل بن سلمان وسمو نائبه الأمير سعود بن خالد الفيصل يتلقيان الجرعه الأولى لقاح كورونا بمركز نجود الطبي مركز لقاحات كورونا بمنطقه المدينه المنوره,0,0,0,0,0,1,0,1,0,0,0,1,1
عاجل وصول الدفعه الاولى لقاح فايزر الى الاردن,0,0,1,0,0,0,0,1,1,0,0,0,1
سمعت خبر مو متأكد ان لقاح كورونا يكبر ال بنسبه عشربن بالميه تخيل تطلع صح,0,0,0,0,0,1,0,1,0,0,0,0,1
فعاليات تعليميه الباطنه مدارسنا بأعيننا عظيم الشكر والتقدير للطاقم الطبي بالمدرسه يحدث تطعيم طلاب الصف السادس ضد مرض التيتانوس والدفتيريا,0,0,0,0,0,0,0,0,0,0,1,0,1
سمو نائب امير منطقه المدينه المنوره يتلقى الجرعه الأولى لقاح كورونا واس عام,0,0,0,0,0,1,1,1,0,0,0,1,1
اشياء القيام وبعد تلقي لقاح كورونا,0,0,0,0,0,1,0,1,0,0,0,5,1
وزيره الصحه وصلنا خطاب رسمى جافى بوصول شحنات كبيره لقاح كورونا قريبا,0,0,0,0,0,1,0,1,0,0,0,0,1
قطر بدأت اكبر حمله تطعيم البلاد شهر فات اسرائيل هتخلص تطعيم الشعب كله شهور وقبل تقولي عدد السكان خد التالته تركيا تطعيم العاملين القطاع الصحي الف وخلصت ايام مصر اطلاق اكبر حمله لهتاف تحيا مصر مرات ودخولها موسوعه جينيس,0,0,0,0,0,0,0,0,0,0,1,8,1
توفي طبيب فلوريدا عده اسابيع تلقيه لقاح كورونا جريجوري مايكل عام طبيب امراض النساء والتوليد اصابته بسكته دماغيه نزفيه ناتجه نقص الصفائح الدمويه وانه ثلاثه ايام الجرعه كانت لديه نقاط جلده تشير الى نزيف داخلي,0,0,0,0,0,1,0,1,0,0,0,0,1
شاهد قاله الأمير مقرن بن عبدالعزيز تلقي لقاح كورونا,0,0,0,0,0,1,0,1,0,0,0,1,0
عاجل وكاله الأدويه الأوروبيه توافق استخدام لقاح موديرنا المضاد لكورونا,0,0,1,0,0,1,0,1,1,0,0,0,1
بالنسبه للناس المختلفه بدها تاخد لقاح صيني او الماني او امريكاني عزيزي المواطن انت مش حتاخد شي انت اهلك ولادك اللقاح بياخدو السياسين والحاشيه والباقي بيتهرب عسوريا قدام عيونك وانت ساكت متل تهرب الطحين والنفط وغيرن لانو بصراحه انت اخر همن فيق بقى حاج تحلم,0,0,0,0,0,0,0,1,0,0,0,7,0
وزيره الصحه مرحله التعاقد استرازينيكا لقاح كورونا الحكايه اصل الحكايه يوم هتعرفها عمرو اديب ومتخليش يفوتك حاجه,0,0,0,0,0,1,0,1,1,0,0,0,1
ازدياد عدد الإصابات صفوف الأسرى الفلسطينيين بكورونا السلطه الفلسطينيه تستنكر رفض اسرائيل اعطاء لقاح كورونا للأسرى وتصف الإجراء بالعنصري وتطالب بتدخل المؤسسات الدوليه والإنسانيه لإجبارها احترام المعاهدات والمواثيق الدوليه,0,0,0,0,1,1,0,1,0,0,0,0,1
نموذج القرارات لبنان البلد الأرمل لقاح كورونا ينتظر القانون القانون بانتظار المجلس النيابي ورئيسه ئيس المجلس ينتظر اللجنه المختصه وهكذا ينتظر الشعب اللبناني الموت,0,0,0,0,0,1,0,1,0,0,0,0,1
مراسلنا وصول اول دفعه لقاح فايزر الى الأردن,0,0,0,0,0,0,0,1,1,0,0,0,1
انجازا عظيما اقرار القوانين وتأمين وصول لقاح كورونا الى لبنان السؤال الأهم ستتمك السلطه الفاشله اداره عمليه التلقيح بشكل عادل ومنظ بعيدا الإستنسابيه والإستثمار السياسي والمتاجره والتهريب بهدف صحه المواطن فقط,0,0,0,0,0,1,0,1,0,0,0,9,0
الحمدلله تم اخذ الجرعه الأولى لقاح كورونا اليوم,0,0,0,0,0,1,0,1,0,0,0,7,1
امريكا فرضت عقوبات مؤسسه بركت الإيرانيه تمكنت صنع لقاح امن لكورونا هلق صدقتمونا عندما شككنا بنوايا امريكا حول اعطاء لقاح كورونا للعالم وهي تمنعنا صنع لقاح كورونا ذاتيا مشكله امريكا بأنها تريد ان تشد قبضتها العلوم الطبيه وتحارب يعمل خارج سيطرتها,0,0,0,0,0,1,0,1,0,1,0,0,0
عراجي قرب تصنيع جونسون اند جونسون لقاح جديد سي سه عمليه توزيع اللقاحات لسهوله تخزينه وإعطاء جرعه واحده فقط,0,0,0,0,0,0,0,1,0,0,0,0,1
وزير الصحه اول لقاح سي عطى للرؤساء الثلاثه لأسباب معنويه,0,0,0,0,0,0,0,1,0,0,0,0,1
دكتور ابوالغار لقاح كورونا ان عماد مأكد ان هاله كانت بتستقبل المحروس المطار,0,0,0,0,0,1,0,1,0,0,0,0,1
متحدث وزاره الصحه الإشاعات حول لقاح كورونا صحيحه والمشككين فاعليه اللقاح سنراهم صفوف الانتظار لتلقيه,0,0,0,1,0,1,0,1,0,0,0,4,1
تكون مجبور تتخرج لتهاجر مجبور تعمل لتتخرج مجبور تاخد لقاح كورونا تتعمل احتمال تحصل عاللقاح بهيك بلد معدوم,0,0,0,0,0,1,0,1,0,0,0,7,-1
تطعيم سينوفارم الصيني لكورونا امن للأطفال واليافعين عمر سنوات الى سنه وفقا للدراسه السريريه شركه سينوفارم تعليقي الخبر جميل ومشجع حاليا عندنا فقط سنه وفوق اشعار اخر,0,0,0,0,0,1,0,0,1,0,1,0,1
الرئيس الأمريكي جو بايدن يقيل العالم المغربي منصف السلاوي فريق تطوير لقاح كورونا يذكر ان الباحث الجزائري الدكتور سليم بوقومرح ضمن الفريق,0,0,0,0,0,1,0,1,0,0,0,0,0
صنع اللقاحات مدى التاريخ تطلب الشركات المنتجه الحكومات رفع المسؤوليه عنها حدثت اعراض جانبيه او مخاطر جراء استعمال اللقاح الا حاله لقاح كورونا سألتم انفسكم لماذا طلبت الشركات المنتجه للقاح الحكومات بدأت بلدانها باستخدام اللقاح,0,0,0,0,0,1,0,1,0,0,0,7,0
شكرا لبلدي مملكه الإنسانيه وشكرا لولاه امرنا لايألون جهدا توفير سبل الحياه الكريمه لأبناء الوطن شكرا لوزاره الصحه التنظيم الرائع والإجراءات الطبيه الراقيه لقاح كورونا كلنا مسؤول وزاره الصحه,0,0,0,1,0,1,0,1,0,0,0,7,1
صاحب السمو الملكي الأمير فيصل بن بندر بن سلطان يتلقى الجرعه الأولى لقاح كورونا,0,0,0,0,0,1,1,1,0,0,0,1,1
تعلم ان لقاح فايزر يخليك قرندايزر,0,0,0,0,0,0,0,1,1,0,0,0,1
يمكن ان يحدث بلادنا استقاله رئيس اركان الجيش الإسباني لأنه تجاوز دوره الحصول لقاح كورونا وقبلت وزيره الدفاع الاستقاله وفي خطاب استقالته قال انه خدم اسبانيا بأمانه طوال عاما حياته العسكريه,0,0,0,0,0,1,0,1,0,0,0,0,0
